pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
SI,9/2/17,92.8,1.8657,5.6778,Marco Gonzales,543760,594835,null,foul,,,,,2,null,R,R,L,SEA,OAK,S,null,null,2,2,2017,1.1524,1.671,0.1645,3.028,null,null,null,2,8,Top,null,null,,,572287,,null,-6.8473,-134.4232,-4.4897,15.5467,33.855,-11.2474,3.3389,1.4699,160,73.6,19.2,91.953,2126,6.394,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.105,null,null,null,null,null,null,null,69,5,Sinker,5,6,6,5,6,5,6,5,Standard,Standard
SI,9/2/17,92.8,2.0179,5.6733,Marco Gonzales,543760,594835,null,called_strike,,,,,4,null,R,R,L,SEA,OAK,S,null,null,1,0,2017,0.818,1.4482,-0.3184,2.5068,null,640461,null,2,5,Top,null,null,,,572287,,null,-7.8469,-134.6575,-5.5039,11.8791,30.9277,-13.2681,3.4247,1.594,null,null,null,93.258,2133,6.836,492127,594835,572287,475174,429664,572122,516416,592325,502481,571745,53.6628,null,null,null,null,null,null,null,46,2,Sinker,2,6,6,2,6,2,6,2,Strategic,Standard
SI,9/17/17,92.8,2.0394,5.7201,Marco Gonzales,435263,594835,null,foul,,,,,2,null,R,L,L,HOU,SEA,S,null,null,1,0,2017,0.522,1.3411,0.0517,2.9994,null,null,null,1,8,Bot,null,null,,,572287,,null,-6.212,-134.7421,-4.0486,7.7371,30.2943,-15.1967,3.1721,1.4843,null,null,null,92.553,2164,6.344,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.1659,null,null,null,null,null,null,null,60,2,Sinker,7,1,7,1,1,7,7,1,Infield shift,Standard
SI,9/29/17,92.8,1.9975,5.8869,Marco Gonzales,545361,594835,null,ball,,,,,13,null,R,R,L,LAA,SEA,B,null,null,1,1,2017,0.8297,1.3425,-0.9153,2.2217,null,null,null,1,1,Bot,null,null,,,572287,,null,-9.1336,-134.494,-6.3968,11.8455,27.464,-14.9388,3.6154,1.7606,null,null,null,92.123,2241,5.967,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.5309,null,null,null,null,null,null,null,6,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,9/2/17,92.8,2.0697,5.7065,Marco Gonzales,459964,594835,null,foul,,,,,2,null,R,L,L,SEA,OAK,S,null,null,3,1,2017,0.9985,1.6376,0.2619,2.855,null,null,null,0,6,Top,null,null,,,572287,,null,-6.7318,-134.5392,-4.9476,13.5181,30.5652,-11.6252,3.2902,1.4716,186,74.3,25.4,92.013,2185,6.121,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.3778,null,null,null,null,null,null,null,53,5,Sinker,4,6,6,4,6,4,6,4,Infield shift,Standard
SI,9/29/17,92.8,2.3098,5.8658,Marco Gonzales,408252,594835,null,ball,,,,,12,null,R,R,L,LAA,SEA,B,null,null,0,1,2017,1.2475,1.3834,1.1781,3.254,null,null,null,0,1,Bot,null,null,,,572287,,null,-5.5274,-134.7278,-3.8168,16.2113,29.3624,-14.9331,3.3442,1.6093,null,null,null,92.109,2095,6,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.498,null,null,null,null,null,null,null,5,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,8/28/17,92.8,2.1459,5.8595,Marco Gonzales,456078,594835,single,hit_into_play_score,,,,,4,Welington Castillo singles on a line drive to left fielder Ben Gamel.   Adam Jones scores.    Chris Davis scores.    Mark Trumbo to 2nd.  ,R,R,L,BAL,SEA,X,7,line_drive,0,2,2017,0.9471,1.3816,-0.6011,2.6038,430945,448801,444432,1,2,Bot,88.18,82.62,,,572287,,null,-8.9818,-134.3921,-5.395,13.3579,30.4604,-14.6744,3.2712,1.3121,249,95.1,15.7,91.812,2263,6.059,492061,594835,572287,475174,429664,572122,516416,592325,628338,502143,54.4418,0.614,0.596,0.9,1,1,0,4,15,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard
SI,8/11/17,92.8,2.5266,5.5032,Marco Gonzales,594777,594835,null,swinging_strike,,,,,12,null,R,L,L,SEA,LAA,S,null,null,1,0,2017,0.9321,1.3975,0.0312,3.6875,null,null,null,2,2,Top,null,null,,,572287,,null,-8.3524,-134.6691,-1.8577,13.0613,28.5222,-15.0679,2.9967,1.3289,null,null,null,92.454,2107,6.17,491827,594835,572287,475174,429664,572122,516416,592325,502481,547982,54.3291,null,null,null,null,null,null,null,10,2,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard
SI,9/29/17,92.8,2.3995,5.8495,Marco Gonzales,492802,594835,null,foul,,,,,3,null,R,R,L,LAA,SEA,S,null,null,0,0,2017,1.5349,1.3575,0.4309,3.3398,null,null,null,2,2,Bot,null,null,,,572287,,null,-8.204,-134.3982,-3.4153,20.0969,30.777,-15.5319,3.6083,1.6311,80,69.2,4.2,91.463,2245,5.864,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.6335,null,null,null,null,null,null,null,17,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
SI,9/17/17,92.7,2.0674,5.6838,Marco Gonzales,543807,594835,null,ball,,,,,13,null,R,R,L,HOU,SEA,B,null,null,2,1,2017,0.8249,1.1527,-1.1362,2.0806,493329,null,605233,2,8,Bot,null,null,,,572287,,null,-9.91,-134.3462,-5.8637,12.0102,27.4913,-17.2347,3.663,1.7461,null,null,null,92.397,2152,6.211,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.2983,null,null,null,null,null,null,null,63,4,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
SI,9/17/17,92.7,1.9184,5.7047,Marco Gonzales,605233,594835,null,blocked_ball,,,,,13,null,R,L,L,HOU,SEA,B,null,null,0,0,2017,0.3461,1.414,-1.425,0.6103,null,493329,null,2,8,Bot,null,null,,,572287,,null,-9.2338,-134.1336,-10.1988,6.0553,27.1824,-13.2173,3.6762,1.6871,null,null,null,92.363,2201,6.26,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.2497,null,null,null,null,null,null,null,62,1,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
SI,9/29/17,92.7,2.0245,5.8263,Marco Gonzales,592743,594835,field_out,hit_into_play,,,,,1,Andrelton Simmons pops out to second baseman Robinson Cano.  ,R,R,L,LAA,SEA,X,4,popup,1,2,2017,0.8524,1.2012,-0.6303,2.9881,457708,null,405395,1,1,Bot,161.96,150.4,,,572287,,null,-8.5712,-134.4903,-4.0375,12.0547,27.1663,-17.02,3.3672,1.4402,148,57.4,51.8,92.454,2123,6.146,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.3519,0.042,0.036,0,1,0,0,1,9,4,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
SI,9/2/17,92.7,1.8857,5.6944,Marco Gonzales,476704,594835,field_out,hit_into_play,,,,,11,Jed Lowrie lines out softly to second baseman Robinson Cano.  ,R,R,L,SEA,OAK,X,4,line_drive,1,2,2017,0.959,1.8666,-0.9782,2.6613,null,null,null,1,6,Top,143.59,149.75,,,572287,,null,-9.3739,-134.3826,-5.9536,13.6582,29.4249,-8.4972,3.2282,1.4095,142,57.1,20.3,92.408,2149,6.34,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.159,0.254,0.237,0,1,0,0,1,54,4,Sinker,4,6,6,4,6,4,6,4,Standard,Standard
SI,9/12/17,92.7,2.146,5.9065,Marco Gonzales,592261,594835,strikeout,called_strike,,,,,7,Delino DeShields called out on strikes.  ,R,R,L,TEX,SEA,S,2,null,1,2,2017,0.9224,0.9976,-0.5941,1.8265,null,null,null,0,1,Bot,null,null,,,572287,,null,-8.9481,-134.417,-6.7414,13.0238,28.055,-18.9155,3.1847,1.2962,null,null,null,92.383,2314,6.203,492268,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.2942,null,null,0,1,0,0,null,4,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,9/17/17,92.7,1.9877,5.842,Marco Gonzales,608324,594835,field_out,hit_into_play,,,,,5,"Alex Bregman grounds out, third baseman Kyle Seager to first baseman Yonder Alonso.  ",R,R,L,HOU,SEA,X,5,ground_ball,1,2,2017,0.5417,1.2402,-0.0226,2.4442,null,null,null,0,8,Bot,105.53,168.06,,,572287,,null,-6.2937,-134.481,-5.5381,7.9241,29.0908,-16.1657,3.0777,1.2994,23,92.4,-4.7,92.447,2063,6.304,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.2061,0.254,0.229,0,1,0,0,2,59,4,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
SI,8/11/17,92.7,2.5578,5.6066,Marco Gonzales,545361,594835,null,ball,,,,,3,null,R,R,L,SEA,LAA,B,null,null,0,0,2017,1.1181,1.6827,0.8093,3.4884,null,null,null,0,4,Top,null,null,,,572287,,null,-6.8211,-134.5192,-3.1807,14.9332,29.7851,-11.5027,3.3676,1.6861,null,null,null,92.012,2296,6.067,491827,594835,572287,475174,429664,572122,516416,592325,502481,547982,54.4316,null,null,null,null,null,null,null,22,1,Sinker,1,1,1,1,1,1,1,1,Standard,Standard
SI,9/2/17,92.7,1.9192,5.6974,Marco Gonzales,476704,594835,null,swinging_strike,,,,,5,null,R,R,L,SEA,OAK,S,null,null,0,0,2017,1.1506,1.74,0.1146,2.6294,null,null,null,1,6,Top,null,null,,,572287,,null,-7.1019,-134.4748,-5.7829,15.5267,29.7718,-10.0086,3.2282,1.4095,null,null,null,92.506,2229,6.382,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.1163,null,null,null,null,null,null,null,54,1,Sinker,4,6,6,4,6,4,6,4,Standard,Standard
SI,9/29/17,92.7,2.0383,5.8868,Marco Gonzales,543068,594835,null,ball,,,,,11,null,R,R,L,LAA,SEA,B,null,null,1,2,2017,0.6487,1.3263,-1.1406,2.7838,457708,null,405395,2,1,Bot,null,null,,,572287,,null,-9.5082,-134.3457,-4.9728,9.9086,28.8416,-15.2321,3.5947,1.6903,null,null,null,92.517,2259,6.372,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.1251,null,null,null,null,null,null,null,10,4,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
SI,8/28/17,92.7,2.2392,5.9091,Marco Gonzales,570731,594835,strikeout,foul_tip,,,,,1,Jonathan Schoop strikes out on a foul tip.  ,R,R,L,BAL,SEA,S,2,null,2,2,2017,1.1877,1.3996,-0.621,3.5519,null,null,null,2,1,Bot,null,null,,,572287,,null,-9.7339,-134.2588,-3.1621,16.234,28.1009,-15.0104,3.5227,1.5333,null,null,null,91.822,2266,5.942,492061,594835,572287,475174,429664,572122,516416,592325,628338,502143,54.5594,null,null,0,1,0,0,null,6,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,9/17/17,92.7,1.9762,5.6781,Marco Gonzales,543807,594835,null,ball,,,,,13,null,R,R,L,HOU,SEA,B,null,null,0,0,2017,0.8275,1.1844,-1.0093,1.8519,493329,null,605233,2,8,Bot,null,null,,,572287,,null,-9.3907,-134.2153,-6.4771,12.0541,29.4109,-16.6639,3.8253,1.8677,null,null,null,92.307,2199,6.362,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.1476,null,null,null,null,null,null,null,63,1,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
SI,8/28/17,92.6,2.137,5.6839,Marco Gonzales,456078,594835,null,called_strike,,,,,13,null,R,R,L,BAL,SEA,S,null,null,1,0,2017,1.019,1.24,-0.7124,1.4496,null,641820,448801,1,4,Bot,null,null,,,572287,,null,-9.4128,-134.0867,-7.6153,14.218,27.6375,-15.8742,3.3351,1.5921,null,null,null,92.215,2174,6.22,492061,594835,572287,475174,429664,572122,516416,592325,628338,502143,54.2807,null,null,null,null,null,null,null,34,2,Sinker,3,4,3,4,4,3,3,4,Standard,Standard
SI,9/2/17,92.6,1.7539,5.5633,Marco Gonzales,640461,594835,null,foul,,,,,5,null,R,R,L,SEA,OAK,S,null,null,0,1,2017,1.183,1.6169,-0.254,2.6047,null,null,null,2,7,Top,null,null,,,572287,,null,-7.6679,-134.227,-5.164,15.9973,31.3882,-11.7852,3.4395,1.4699,null,null,null,92.022,2103,6.33,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.169,null,null,null,null,null,null,null,63,2,Sinker,5,6,6,5,6,5,6,5,Standard,Standard
SI,8/11/17,92.6,2.5773,5.5149,Marco Gonzales,592743,594835,null,foul,,,,,12,null,R,R,L,SEA,LAA,S,null,null,2,1,2017,1.1986,1.5319,1.1608,3.044,null,null,null,1,2,Top,null,null,,,572287,,null,-6.1871,-134.3516,-3.7637,15.8287,30.2428,-13.1036,3.4293,1.4999,37,73.3,-1.8,92.172,2163,6.274,491827,594835,572287,475174,429664,572122,516416,592325,502481,547982,54.2251,null,null,null,null,null,null,null,8,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,8/11/17,92.6,2.1294,5.6566,Marco Gonzales,457727,594835,field_out,hit_into_play,,,,,5,Cameron Maybin grounds out to first baseman Yonder Alonso.  ,R,R,L,SEA,LAA,X,3,ground_ball,1,2,2017,1.19,1.3791,0.0932,2.8779,null,null,null,2,3,Top,148.66,167.55,,,572287,,null,-7.7075,-134.2474,-4.1505,16.0045,31.804,-15.0061,3.6538,1.5537,13,98.4,-11.5,91.648,2113,6.127,491827,594835,572287,475174,429664,572122,516416,592325,502481,547982,54.3714,0.284,0.274,0,1,0,0,2,17,4,Sinker,1,1,1,1,1,1,1,1,Standard,Standard
SI,9/23/17,92.6,2.1435,5.4958,Marco Gonzales,570481,594835,null,foul,,,,,5,null,R,R,L,SEA,CLE,S,null,null,2,0,2017,1.0265,1.6614,0.1034,2.6432,null,571980,570482,2,6,Top,null,null,,,572287,,null,-7.4444,-134.433,-5.1143,14.055,27.3235,-11.0317,3.4647,1.4748,217,74.8,42.9,92.878,2228,6.436,492406,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.0629,null,null,null,null,null,null,null,47,3,Sinker,0,3,3,0,3,0,3,0,Standard,Standard
SI,9/12/17,92.6,2.1424,5.7069,Marco Gonzales,425783,594835,single,hit_into_play_no_out,,,,,4,Shin-Soo Choo singles on a line drive to center fielder Guillermo Heredia.   Ryan Rua to 2nd.  ,R,L,L,TEX,SEA,X,8,line_drive,0,1,2017,0.6846,0.8953,-0.6766,1.9969,null,null,607387,1,3,Bot,128.87,92.3,,,572287,,null,-8.6498,-134.3137,-5.5997,10.0575,27.1069,-20.3754,3.0439,1.3163,196,100.5,9.6,92.581,2240,6.293,492268,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.2037,0.83,0.796,0.9,1,1,0,4,29,2,Sinker,1,7,1,7,7,1,1,7,Standard,Standard
SI,9/2/17,92.6,1.9643,5.6937,Marco Gonzales,640461,594835,null,ball,,,,,11,null,R,R,L,SEA,OAK,B,null,null,0,2,2017,0.9518,1.5069,-0.4067,3.9559,null,null,null,2,7,Top,null,null,,,572287,,null,-8.0644,-134.1865,-1.811,13.2513,30.7761,-13.9415,3.6239,1.6853,null,null,null,91.912,2173,6.232,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.2669,null,null,null,null,null,null,null,63,3,Sinker,5,6,6,5,6,5,6,5,Standard,Standard
SI,9/17/17,92.6,2.2455,5.5124,Marco Gonzales,502210,594835,strikeout,swinging_strike,,,,,3,Josh Reddick strikes out swinging.  ,R,L,L,HOU,SEA,S,2,null,1,2,2017,1.0512,0.9793,0.6544,2.595,493329,605233,543807,2,8,Bot,null,null,,,572287,,null,-6.3579,-134.5498,-3.7878,14.1833,28.5866,-19.6201,3.1079,1.41,null,null,null,92.813,2268,6.45,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.0591,null,null,0,1,0,0,null,64,4,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
SI,9/12/17,92.6,2.125,5.8336,Marco Gonzales,425783,594835,null,ball,,,,,13,null,R,L,L,TEX,SEA,B,null,null,0,0,2017,0.7656,1.2922,-1.1899,1.6616,null,null,null,1,1,Bot,null,null,,,572287,,null,-10.0937,-134.0971,-7.6101,11.3679,27.7373,-15.1403,3.1026,1.5798,null,null,null,92.499,2289,6.388,492268,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.1091,null,null,null,null,null,null,null,5,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard
SI,8/11/17,92.5,2.0974,5.6701,Marco Gonzales,455117,594835,null,ball,,,,,11,null,R,R,L,SEA,LAA,B,null,null,0,1,2017,0.5234,1.8171,-0.4474,3.9566,null,null,null,1,5,Top,null,null,,,572287,,null,-7.5759,-134.0892,-2.3744,8.0524,32.2277,-10.2166,3.5746,1.5949,null,null,null,91.612,2220,6.208,491827,594835,572287,475174,429664,572122,516416,592325,502481,547982,54.2911,null,null,null,null,null,null,null,32,2,Sinker,1,1,1,1,1,1,1,1,Standard,Standard
SI,8/6/17,92.5,1.9943,5.8623,Marco Gonzales,593160,594835,strikeout,swinging_strike,,,,,11,Whit Merrifield strikes out swinging.  ,R,R,L,KC,SEA,S,2,null,2,2,2017,0.4147,1.1686,-0.9507,3.415,null,null,null,0,1,Bot,null,null,,,572287,,null,-8.4396,-134.351,-3.0199,6.7782,26.945,-17.4252,3.2275,1.319,null,null,null,93.065,2118,6.553,491764,594835,572287,502143,429664,572122,516416,592325,628338,547982,53.9456,null,null,0,1,0,0,null,8,6,Sinker,0,3,0,3,3,0,0,3,Standard,Standard
SI,6/13/17,92.5,1.5566,5.8394,Marco Gonzales,621446,594835,null,foul,,,,,5,null,R,R,L,STL,MIL,S,null,null,0,2,2017,1.0202,0.9185,-0.2127,3.1977,null,null,null,0,1,Top,null,null,,,518700,,null,-6.6403,-134.3923,-2.9343,13.5761,25.3527,-20.7281,3.8187,1.8591,319,91.5,40.4,92.348,2149,5.987,491068,594835,518700,572761,543939,594824,649557,500874,502054,572039,54.52,null,null,null,null,null,null,null,1,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,9/12/17,92.5,2.0592,5.7219,Marco Gonzales,455139,594835,null,called_strike,,,,,4,null,R,R,L,TEX,SEA,S,null,null,0,1,2017,0.95,0.9529,-0.7947,2.3,null,608577,608336,2,3,Bot,null,null,,,572287,,null,-9.321,-134.2225,-5.0067,13.3921,26.1774,-19.7815,3.1436,1.6267,null,null,null,92.75,2222,6.363,492268,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.1339,null,null,null,null,null,null,null,33,2,Sinker,3,7,3,7,7,3,3,7,Standard,Standard
SI,9/2/17,92.5,2.0692,5.6543,Marco Gonzales,459964,594835,null,foul,,,,,11,null,R,L,L,SEA,OAK,S,null,null,3,2,2017,0.7159,1.5239,-0.6766,3.7622,null,null,null,0,6,Top,null,null,,,572287,,null,-8.5542,-134.2051,-2.3214,10.4885,28.1268,-13.38,3.2886,1.4699,298,92.6,19.4,92.598,2097,6.431,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.0678,null,null,null,null,null,null,null,53,6,Sinker,4,6,6,4,6,4,6,4,Infield shift,Standard
SI,8/28/17,92.4,2.2238,5.9174,Marco Gonzales,592518,594835,null,ball,,,,,13,null,R,R,L,BAL,SEA,B,null,null,0,0,2017,1.1197,1.6266,-1.5271,1.9675,null,null,null,1,3,Bot,null,null,,,572287,,null,-11.7657,-133.5211,-7.5492,15.6799,27.951,-11.6234,3.6232,1.7567,null,null,null,91.244,2189,5.909,492061,594835,572287,475174,429664,572122,516416,592325,628338,502143,54.5919,null,null,null,null,null,null,null,22,1,Sinker,2,1,2,1,1,2,2,1,Standard,Standard
SI,9/17/17,92.4,2.0898,5.6232,Marco Gonzales,605233,594835,single,hit_into_play_no_out,,,,,8,Derek Fisher singles on a ground ball to left fielder Ben Gamel.   Yuli Gurriel to 3rd.  ,R,L,L,HOU,SEA,X,7,ground_ball,1,0,2017,0.7736,1.0914,-0.199,1.9796,null,493329,null,2,8,Bot,87.26,131.96,,,572287,,null,-7.4929,-134.0606,-5.7929,10.9608,29.2571,-17.968,3.6762,1.401,4,107.8,-25.4,92.217,2222,6.364,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.145,0.256,0.236,0.9,1,1,0,2,62,2,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
SI,8/28/17,92.4,2.429,5.7196,Marco Gonzales,430945,594835,strikeout,swinging_strike,,,,,6,Adam Jones strikes out swinging.  ,R,R,L,BAL,SEA,S,2,null,0,2,2017,2.0487,1.2259,0.7054,2.3407,null,null,null,2,3,Bot,null,null,,,572287,,null,-8.6614,-133.683,-5.2371,26.1224,31.8826,-16.7876,3.5327,1.5635,null,null,null,90.967,2252,5.977,492061,594835,572287,475174,429664,572122,516416,592325,628338,502143,54.5244,null,null,0,1,0,0,null,24,3,Sinker,3,1,3,1,1,3,3,1,Standard,Standard
SI,9/29/17,92.4,2.4774,5.6846,Marco Gonzales,457708,594835,null,called_strike,,,,,8,null,R,R,L,LAA,SEA,S,null,null,0,1,2017,1.3043,1.0445,0.2431,2.0489,null,408252,null,1,3,Bot,null,null,,,572287,,null,-8.4307,-134.0559,-5.6611,17.3714,27.136,-18.6969,3.5835,1.6997,null,null,null,92.06,2244,6.1,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.3979,null,null,null,null,null,null,null,24,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
SI,8/16/17,92.4,1.9656,5.6603,Marco Gonzales,444432,594835,null,ball,,,,,13,null,R,R,L,SEA,BAL,B,null,null,2,0,2017,1.0861,1.653,-1.0623,0.8995,null,null,641820,1,4,Top,null,null,,,572287,,null,-10.0215,-133.6707,-9.7784,15.2153,29.5567,-10.446,3.6459,1.7473,null,null,null,91.896,2120,6.361,491890,594835,572287,475174,429664,502143,516416,592325,628338,547982,54.1374,null,null,null,null,null,null,null,26,3,Sinker,1,1,1,1,1,1,1,1,Standard,Standard
SI,9/2/17,92.4,2.029,5.6899,Marco Gonzales,459964,594835,null,ball,,,,,11,null,R,L,L,SEA,OAK,B,null,null,0,0,2017,0.7365,1.4689,-0.9383,2.6261,null,null,null,0,6,Top,null,null,,,572287,,null,-9.1322,-133.8651,-5.1108,10.869,29.517,-13.6009,3.3215,1.6041,null,null,null,92.111,2110,6.398,492127,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.1012,null,null,null,null,null,null,null,53,1,Sinker,4,6,6,4,6,4,6,4,Infield shift,Standard
SI,9/12/17,92.4,1.9558,5.8181,Marco Gonzales,592261,594835,null,ball,,,,,11,null,R,R,L,TEX,SEA,B,null,null,0,1,2017,0.7928,1.1516,-0.7036,3.8916,null,null,596059,2,4,Bot,null,null,,,572287,,null,-8.5193,-134.1839,-1.633,11.3903,26.7529,-17.9603,3.2306,1.4337,null,null,null,92.914,2306,6.52,492268,594835,572287,475174,429664,572122,516416,592325,628338,571745,53.977,null,null,null,null,null,null,null,40,2,Sinker,3,7,3,7,7,3,3,7,Standard,Standard
SI,8/22/17,92.4,2.7136,5.7996,Marco Gonzales,452095,594835,null,foul,,,,,14,null,R,R,L,ATL,SEA,S,null,null,2,2,2017,1.8014,1.5639,1.4204,2.4042,null,null,null,0,4,Bot,null,null,,,572287,,null,-7.0135,-133.8521,-6.0188,22.7541,29.451,-12.6834,3.4826,1.4336,133,77.2,11.9,91.105,2187,5.794,491977,594835,572287,475174,429664,572122,516416,592325,571745,443558,54.7071,null,null,null,null,null,null,null,30,5,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
SI,9/17/17,92.4,1.9832,5.8591,Marco Gonzales,608324,594835,null,ball,,,,,12,null,R,R,L,HOU,SEA,B,null,null,0,0,2017,0.7613,1.1994,0.9572,3.569,null,null,null,0,8,Bot,null,null,,,572287,,null,-4.1973,-134.2,-2.5626,9.9699,28.1342,-17.5429,3.3536,1.6264,null,null,null,91.76,2100,5.94,492337,594835,572287,475174,429664,572122,516416,592325,628338,571745,54.5701,null,null,null,null,null,null,null,59,1,Sinker,7,1,7,1,1,7,7,1,Standard,Standard
SI,9/2/17,92.4,2.3222,5.6786,Marco Gonzales,640461,594835,null,called_strike,,,,,5,null,R,R,L,SEA,OAK,S,null,null,0,0,2017,1.582,1.2854,-0.1053,2.2934,null,null,null,0,5,Top,null,null,,,572287,,null,-9.4964,-133.7511,-5.4573,20.9083,29.7105,-15.9197,3.6769,1.6497,null,null,null,91.546,2281,6.125,492127,594835,572287,475174,429664,572122,516416,592325,502481,571745,54.3738,null,null,null,null,null,null,null,43,1,Sinker,2,6,6,2,6,2,6,2,Standard,Standard
SI,9/23/17,92.4,2.5475,5.4528,Marco Gonzales,457803,594835,null,foul,,,,,6,null,R,L,L,SEA,CLE,S,null,null,2,2,2017,1.0608,1.2012,0.6387,2.7024,null,457706,608070,2,5,Top,null,null,,,572287,,null,-7.2155,-134.3218,-3.8898,14.4575,25.9699,-16.8113,3.5352,1.5755,157,72.5,18.7,93.264,2310,6.609,492406,594835,572287,475174,429664,572122,516416,592325,628338,571745,53.8901,null,null,null,null,null,null,null,39,6,Sinker,0,3,3,0,3,0,3,0,Strategic,Standard
SI,9/29/17,92.4,2.0426,5.9123,Marco Gonzales,408252,594835,null,ball,,,,,1,null,R,R,L,LAA,SEA,B,null,null,1,2,2017,0.8066,1.0514,-0.7797,2.9481,null,null,null,0,1,Bot,null,null,,,572287,,null,-8.7868,-134.0374,-3.9603,11.2957,25.4826,-19.0883,3.1421,1.4765,null,null,null,91.764,2133,5.803,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.6949,null,null,null,null,null,null,null,5,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,9/29/17,92.4,2.3824,5.6487,Marco Gonzales,460060,594835,null,ball,,,,,7,null,R,R,L,LAA,SEA,B,null,null,0,0,2017,1.4357,0.9346,-0.4977,1.5181,null,null,null,1,2,Bot,null,null,,,572287,,null,-10.2903,-133.8115,-6.6059,19.2262,28.0827,-19.9042,3.255,1.5999,null,null,null,91.571,2318,5.986,492497,594835,572287,502143,429664,572122,516416,592325,571745,600301,54.5116,null,null,null,null,null,null,null,16,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard
SI,8/28/17,92.4,2.0599,5.8728,Marco Gonzales,444432,594835,null,ball,,,,,11,null,R,R,L,BAL,SEA,B,null,null,0,0,2017,0.8084,1.8067,-0.8434,4.0784,null,641820,448801,0,4,Bot,null,null,,,572287,,null,-9.0977,-134.0316,-2.6184,11.6626,28.7273,-10.1249,3.693,1.7615,null,null,null,92.07,2171,6.24,492061,594835,572287,475174,429664,572122,516416,592325,628338,502143,54.2611,null,null,null,null,null,null,null,33,1,Sinker,3,4,3,4,4,3,3,4,Standard,Standard
