away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
MIL,.519,.338,114.4,12.5,96.2,9.7,CLE,.553,.353,128.9,33.3,96.2,10.7,/boxscores/200103110CLE.html
LAC,.473,.293,98.6,16.7,94.4,12.0,DAL,.545,.170,117.6,22.5,94.4,10.2,/boxscores/200103110DAL.html
IND,.388,.141,85.5,32.1,91.2,14.7,DET,.468,.299,104.2,20.0,91.2,11.6,/boxscores/200103110DET.html
SEA,.500,.211,114.6,31.1,86.1,11.6,LAL,.488,.207,102.0,21.4,86.1,12.2,/boxscores/200103110LAL.html
MIA,.465,.239,100.9,27.0,82.2,13.7,NYK,.453,.093,104.6,40.0,82.2,13.4,/boxscores/200103110NYK.html
HOU,.493,.292,101.0,29.7,91.1,19.5,PHO,.449,.170,103.2,29.8,91.1,11.8,/boxscores/200103110PHO.html
UTA,.493,.197,97.9,32.4,91.9,20.7,SAC,.520,.342,114.2,26.3,91.9,14.3,/boxscores/200103110SAC.html
TOR,.516,.077,115.1,38.1,87.8,10.3,VAN,.446,.243,95.7,15.8,87.8,13.6,/boxscores/200103110VAN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
CHI,.481,.213,111.1,22.7,84.6,8.3,CHH,.512,.235,120.6,30.0,84.6,6.1,/boxscores/200103120CHH.html
DEN,.365,.213,95.7,46.4,87.8,13.0,GSW,.392,.169,90.0,32.1,87.8,12.8,/boxscores/200103120GSW.html
MIA,.366,.097,89.2,32.7,86.3,8.4,MIN,.449,.170,108.9,33.3,86.3,8.5,/boxscores/200103120MIN.html
LAC,.400,.213,94.3,23.9,85.9,10.0,SAS,.494,.190,115.3,33.3,85.9,8.8,/boxscores/200103120SAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
VAN,.551,.167,110.0,23.7,90.0,12.1,ATL,.517,.191,121.1,45.8,90.0,11.3,/boxscores/200103130ATL.html
NJN,.469,.288,96.8,27.3,101.3,20.6,DAL,.551,.284,120.5,26.2,101.3,11.5,/boxscores/200103130DAL.html
IND,.407,.278,97.7,24.6,92.0,10.7,HOU,.458,.283,105.2,19.1,92.0,9.7,/boxscores/200103130HOU.html
BOS,.563,.380,111.4,15.8,96.1,15.4,LAL,.519,.346,116.6,34.2,96.1,15.1,/boxscores/200103130LAL.html
CLE,.409,.208,91.0,22.0,86.8,12.3,NYK,.506,.213,112.9,22.2,86.8,9.2,/boxscores/200103130NYK.html
SAC,.477,.372,106.3,21.7,97.1,15.0,ORL,.459,.184,100.7,32.7,97.1,16.3,/boxscores/200103130ORL.html
POR,.529,.265,107.1,23.5,84.0,17.3,SEA,.568,.219,117.8,11.8,84.0,11.0,/boxscores/200103130SEA.html
MIL,.517,.101,110.4,23.3,91.5,10.4,TOR,.391,.333,106.0,41.2,91.5,12.9,/boxscores/200103130TOR.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
VAN,.494,.171,103.4,30.6,91.9,15.9,CHH,.470,.250,108.9,27.3,91.9,8.5,/boxscores/200103140CHH.html
PHI,.515,.258,107.7,29.4,78.9,12.4,CHI,.373,.060,84.9,35.4,78.9,13.9,/boxscores/200103140CHI.html
ORL,.571,.117,103.8,25.6,93.5,19.3,CLE,.431,.225,93.1,23.8,93.5,15.9,/boxscores/200103140CLE.html
IND,.486,.149,91.7,11.8,90.6,17.7,DEN,.476,.179,104.9,25.5,90.6,11.5,/boxscores/200103140DEN.html
UTA,.537,.185,119.2,44.4,85.6,17.7,GSW,.383,.259,97.0,42.0,85.6,12.0,/boxscores/200103140GSW.html
SAC,.518,.202,111.7,18.8,93.1,8.8,MIA,.515,.144,122.4,28.0,93.1,4.5,/boxscores/200103140MIA.html
PHO,.419,.213,99.2,32.6,84.7,12.7,POR,.459,.149,93.3,31.1,84.7,17.2,/boxscores/200103140POR.html
MIN,.449,.239,100.6,24.5,90.1,13.2,SAS,.528,.417,106.6,20.0,90.1,16.5,/boxscores/200103140SAS.html
DET,.455,.169,102.6,23.1,93.6,10.0,WAS,.563,.306,110.1,40.6,93.6,20.6,/boxscores/200103140WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
MIN,.371,.235,90.2,24.6,92.1,9.3,DAL,.513,.295,111.9,23.1,92.1,12.5,/boxscores/200103150DAL.html
LAL,.521,.260,114.4,22.0,98.9,9.6,DET,.494,.429,108.9,26.8,98.9,14.8,/boxscores/200103150DET.html
NJN,.591,.110,116.2,11.4,91.2,8.3,HOU,.593,.253,118.4,11.1,91.2,10.4,/boxscores/200103150HOU.html
SEA,.511,.218,123.5,34.1,87.4,7.5,MIL,.577,.154,116.6,24.3,87.4,12.4,/boxscores/200103150MIL.html
TOR,.387,.187,88.5,31.1,81.3,11.4,NYK,.466,.257,108.2,17.5,81.3,7.7,/boxscores/200103150NYK.html
BOS,.547,.307,112.7,19.4,93.2,14.9,PHO,.488,.212,108.4,45.2,93.2,20.4,/boxscores/200103150PHO.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
SEA,.514,.275,107.8,25.0,83.5,15.9,CHI,.443,.034,95.9,32.6,83.5,10.9,/boxscores/200103160CHI.html
CHH,.526,.364,119.2,36.7,91.4,14.2,CLE,.537,.333,124.7,40.5,91.4,14.3,/boxscores/200103160CLE.html
BOS,.468,.179,98.3,22.7,88.5,11.3,DEN,.447,.213,93.8,21.4,88.5,16.6,/boxscores/200103160DEN.html
ATL,.489,.125,102.2,25.0,94.9,13.6,IND,.521,.389,108.5,25.0,94.9,16.3,/boxscores/200103160IND.html
GSW,.337,.102,84.0,35.8,90.5,9.4,LAC,.536,.271,103.8,12.1,90.5,16.7,/boxscores/200103160LAC.html
VAN,.500,.320,110.8,19.4,89.3,10.2,ORL,.544,.215,115.3,25.0,89.3,12.8,/boxscores/200103160ORL.html
SAC,.603,.164,116.0,24.2,86.2,16.7,PHI,.405,.190,91.6,27.1,86.2,11.9,/boxscores/200103160PHI.html
UTA,.473,.230,100.9,29.7,86.2,18.5,POR,.515,.333,104.4,17.2,86.2,16.4,/boxscores/200103160POR.html
NJN,.389,.284,95.6,24.4,90.0,14.0,SAS,.442,.333,105.6,34.9,90.0,10.4,/boxscores/200103160SAS.html
LAL,.523,.102,109.5,31.8,92.2,12.8,WAS,.432,.235,96.5,37.0,92.2,17.2,/boxscores/200103160WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DET,.517,.170,115.7,30.4,91.6,9.2,ATL,.466,.103,98.3,28.0,91.6,12.2,/boxscores/200103170ATL.html
WAS,.493,.306,105.6,31.3,88.1,14.9,CHH,.514,.310,107.9,24.3,88.1,15.0,/boxscores/200103170CHH.html
PHO,.458,.262,107.2,31.1,92.3,12.8,DAL,.512,.274,118.1,31.9,92.3,11.0,/boxscores/200103170DAL.html
SAS,.494,.266,111.0,18.9,89.2,9.1,HOU,.519,.266,115.5,23.8,89.2,10.9,/boxscores/200103170HOU.html
VAN,.455,.143,95.6,30.4,84.8,15.9,MIA,.541,.203,112.1,34.4,84.8,16.3,/boxscores/200103170MIA.html
PHI,.485,.176,95.7,21.2,81.5,18.7,MIL,.506,.075,106.7,26.3,81.5,10.7,/boxscores/200103170MIL.html
CHI,.375,.159,92.9,36.0,86.2,9.3,NYK,.644,.242,117.2,25.9,86.2,20.9,/boxscores/200103170NYK.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
NJN,.385,.195,91.7,27.5,91.6,13.6,DEN,.576,.089,107.0,30.3,91.6,14.8,/boxscores/200103180DEN.html
MIL,.475,.284,107.7,27.5,92.8,11.3,DET,.436,.149,103.4,41.5,92.8,11.8,/boxscores/200103180DET.html
SEA,.525,.266,115.2,25.0,90.3,11.5,GSW,.446,.172,109.6,42.9,90.3,11.4,/boxscores/200103180GSW.html
SAC,.446,.129,101.5,24.0,93.6,8.3,IND,.451,.196,107.9,27.8,93.6,5.5,/boxscores/200103180IND.html
UTA,.618,.224,136.3,29.0,81.4,7.6,LAC,.567,.467,117.9,22.6,81.4,14.6,/boxscores/200103180LAC.html
CLE,.416,.156,85.8,26.1,88.6,16.7,MIN,.467,.066,102.7,36.6,88.6,13.8,/boxscores/200103180MIN.html
LAL,.481,.241,101.1,25.0,94.0,14.1,ORL,.448,.138,95.8,26.5,94.0,13.8,/boxscores/200103180ORL.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
LAL,.519,.321,117.9,50.0,89.9,17.0,ATL,.530,.226,120.1,24.4,89.9,7.8,/boxscores/200103190ATL.html
POR,.446,.257,100.4,24.4,84.7,14.1,SAS,.473,.360,115.7,36.8,84.7,10.0,/boxscores/200103190SAS.html
PHI,.507,.222,106.8,41.2,83.3,21.4,SEA,.500,.192,111.7,30.8,83.3,10.4,/boxscores/200103190SEA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
ORL,.500,.226,117.7,38.6,87.5,9.4,CHI,.500,.234,108.6,37.8,87.5,17.1,/boxscores/200103200CHI.html
NYK,.578,.273,119.3,30.0,92.2,17.2,CLE,.383,.208,81.3,25.0,92.2,19.8,/boxscores/200103200CLE.html
POR,.507,.250,108.2,28.9,88.7,13.9,DAL,.429,.190,99.2,23.5,88.7,7.8,/boxscores/200103200DAL.html
PHI,.405,.165,98.8,34.1,77.9,10.4,LAC,.643,.286,113.0,19.0,77.9,21.5,/boxscores/200103200LAC.html
VAN,.378,.341,97.7,23.4,92.1,11.2,NJN,.543,.198,112.9,42.4,92.1,19.1,/boxscores/200103200NJN.html
WAS,.500,.400,96.5,30.3,94.3,21.6,PHO,.466,.276,111.3,33.3,94.3,11.5,/boxscores/200103200PHO.html
HOU,.556,.235,111.4,24.2,97.8,15.6,SAC,.699,.205,127.8,28.0,97.8,18.8,/boxscores/200103200SAC.html
IND,.380,.217,85.5,17.8,94.7,13.1,TOR,.538,.231,107.7,23.3,94.7,13.4,/boxscores/200103200TOR.html
DET,.374,.121,92.8,35.2,85.1,10.9,UTA,.436,.205,98.7,29.3,85.1,12.1,/boxscores/200103200UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
SAS,.579,.229,107.1,12.1,90.5,14.7,BOS,.423,.141,85.1,21.7,90.5,17.5,/boxscores/200103210BOS.html
TOR,.481,.210,104.4,24.3,91.0,14.4,CHH,.563,.278,122.0,36.4,91.0,15.1,/boxscores/200103210CHH.html
WAS,.513,.244,106.3,26.8,93.1,15.2,GSW,.475,.210,101.0,30.0,93.1,14.8,/boxscores/200103210GSW.html
ORL,.483,.126,112.7,30.6,84.3,7.9,IND,.534,.230,113.8,26.3,84.3,12.5,/boxscores/200103210IND.html
CHI,.432,.364,95.1,24.2,85.2,16.7,MIA,.601,.177,128.0,30.3,85.2,12.2,/boxscores/200103210MIA.html
LAL,.449,.385,104.4,31.3,95.8,15.3,MIL,.475,.405,111.7,17.9,95.8,12.2,/boxscores/200103210MIL.html
DAL,.475,.263,105.5,25.6,91.9,13.8,MIN,.594,.094,118.6,29.4,91.9,10.9,/boxscores/200103210MIN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
SAS,.659,.348,127.0,23.1,90.6,16.1,ATL,.482,.238,111.5,25.0,90.6,9.6,/boxscores/200103220ATL.html
VAN,.493,.391,109.4,27.0,86.9,14.4,CLE,.543,.244,125.5,38.5,86.9,12.3,/boxscores/200103220CLE.html
HOU,.461,.112,107.9,27.5,85.2,6.9,LAC,.520,.270,113.8,23.7,85.2,9.4,/boxscores/200103220LAC.html
BOS,.534,.216,116.5,17.5,97.0,8.5,NJN,.488,.220,101.1,31.4,97.0,19.4,/boxscores/200103220NJN.html
DET,.433,.144,97.0,35.5,101.0,12.9,SAC,.518,.190,101.9,19.4,101.0,17.9,/boxscores/200103220SAC.html
PHO,.398,.301,105.5,41.3,86.3,10.3,SEA,.440,.293,102.0,23.1,86.3,14.8,/boxscores/200103220SEA.html
POR,.618,.250,121.0,17.9,83.5,15.3,UTA,.541,.257,118.6,30.6,83.5,10.5,/boxscores/200103220UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
CHH,.425,.184,96.9,26.1,84.1,9.3,CHI,.483,.116,100.1,24.4,84.1,13.2,/boxscores/200103230CHI.html
VAN,.342,.266,79.9,25.9,93.9,16.3,IND,.476,.207,101.2,32.5,93.9,18.1,/boxscores/200103230IND.html
WAS,.468,.231,104.7,17.9,87.0,10.2,LAL,.478,.213,119.6,48.9,87.0,10.7,/boxscores/200103230LAL.html
ORL,.518,.190,107.1,27.1,96.2,12.6,MIL,.512,.395,119.6,30.0,96.2,10.8,/boxscores/200103230MIL.html
DEN,.406,.313,98.7,20.8,91.2,7.7,MIN,.422,.278,110.8,28.0,91.2,3.7,/boxscores/200103230MIN.html
NJN,.433,.293,98.9,24.0,96.0,13.6,NYK,.372,.211,89.5,26.0,96.0,9.7,/boxscores/200103230NYK.html
PHI,.389,.208,83.6,30.2,85.0,18.1,PHO,.494,.076,98.9,12.8,85.0,9.8,/boxscores/200103230PHO.html
ATL,.354,.162,85.0,24.5,101.2,10.8,TOR,.511,.264,110.7,27.3,101.2,13.1,/boxscores/200103230TOR.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DEN,.470,.325,110.1,25.6,95.4,10.9,CLE,.500,.376,122.7,38.1,95.4,11.4,/boxscores/200103240CLE.html
CHH,.395,.444,104.2,22.6,95.9,7.3,DAL,.507,.342,107.4,20.0,95.9,13.1,/boxscores/200103240DAL.html
DET,.398,.226,94.4,28.1,100.7,10.9,GSW,.407,.247,102.3,34.5,100.7,9.7,/boxscores/200103240GSW.html
HOU,.520,.176,111.4,31.3,80.8,14.7,SEA,.488,.131,115.2,39.5,80.8,10.0,/boxscores/200103240SEA.html
WAS,.459,.338,103.0,31.6,90.3,17.9,UTA,.620,.437,131.8,32.1,90.3,13.8,/boxscores/200103240UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
CHI,.575,.192,107.1,28.6,91.5,19.6,BOS,.507,.347,111.5,23.8,91.5,14.4,/boxscores/200103250BOS.html
SAS,.500,.186,108.7,33.3,76.4,12.1,MIA,.564,.129,115.2,25.7,76.4,12.7,/boxscores/200103250MIA.html
ATL,.506,.198,112.5,33.3,87.1,14.3,MIL,.500,.296,120.5,36.6,87.1,10.6,/boxscores/200103250MIL.html
NJN,.426,.272,98.1,29.5,92.8,15.3,MIN,.530,.205,113.2,40.0,92.8,14.6,/boxscores/200103250MIN.html
IND,.414,.250,94.0,27.3,87.2,14.6,ORL,.442,.192,96.3,26.2,87.2,13.9,/boxscores/200103250ORL.html
LAL,.439,.257,92.8,16.3,90.5,9.3,SAC,.351,.155,79.5,28.6,90.5,18.9,/boxscores/200103250SAC.html
VAN,.487,.190,101.1,20.9,91.0,14.8,TOR,.494,.157,112.1,34.8,91.0,11.8,/boxscores/200103250TOR.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DEN,.494,.310,110.1,44.2,89.6,16.9,CHI,.461,.247,105.1,23.1,89.6,8.7,/boxscores/200103260CHI.html
NYK,.453,.141,94.8,31.0,85.1,18.9,GSW,.382,.172,92.6,31.5,85.1,9.7,/boxscores/200103260GSW.html
MIL,.432,.189,85.5,30.0,91.2,22.8,PHI,.392,.183,98.7,42.0,91.2,11.8,/boxscores/200103260PHI.html
LAL,.399,.406,96.0,28.9,86.5,14.9,PHO,.525,.250,120.2,35.3,86.5,10.7,/boxscores/200103260PHO.html
LAC,.487,.289,106.5,12.9,90.2,10.2,POR,.507,.355,115.3,23.8,90.2,8.9,/boxscores/200103260POR.html
CLE,.428,.181,92.6,21.4,92.8,13.3,SEA,.616,.275,112.0,24.1,92.8,19.7,/boxscores/200103260SEA.html
DAL,.418,.318,107.6,19.6,91.1,6.7,UTA,.393,.286,98.8,25.5,91.1,7.6,/boxscores/200103260UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
BOS,.447,.330,115.9,30.8,89.8,8.3,ATL,.567,.232,112.9,30.0,89.8,16.0,/boxscores/200103270ATL.html
UTA,.439,.171,98.7,28.9,87.2,11.8,HOU,.604,.418,125.0,11.5,87.2,10.7,/boxscores/200103270HOU.html
DET,.440,.253,99.7,33.3,94.3,13.6,LAC,.494,.275,107.1,30.2,94.3,16.1,/boxscores/200103270LAC.html
TOR,.545,.221,115.4,20.0,87.5,9.2,MIA,.397,.264,105.1,34.5,87.5,7.4,/boxscores/200103270MIA.html
NYK,.500,.330,108.3,13.6,97.8,10.4,SAC,.574,.383,114.8,17.1,97.8,15.2,/boxscores/200103270SAC.html
CHH,.421,.197,89.6,21.3,88.1,15.1,SAS,.484,.484,105.5,24.2,88.1,19.3,/boxscores/200103270SAS.html
IND,.591,.159,116.6,31.6,94.3,16.7,WAS,.519,.253,108.1,25.0,94.3,14.2,/boxscores/200103270WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
SAC,.549,.235,114.9,17.1,94.0,9.8,LAL,.387,.129,89.4,29.1,94.0,12.3,/boxscores/200103280LAL.html
DEN,.467,.133,103.2,32.6,93.0,12.7,NJN,.478,.120,106.4,31.4,93.0,11.6,/boxscores/200103280NJN.html
ORL,.488,.181,97.3,25.6,98.6,18.0,PHI,.414,.346,96.3,45.3,98.6,20.0,/boxscores/200103280PHI.html
CLE,.462,.266,101.1,32.5,93.0,14.6,PHO,.462,.209,110.8,28.3,93.0,8.2,/boxscores/200103280PHO.html
DAL,.506,.120,99.8,23.7,94.2,15.3,POR,.378,.221,89.2,30.2,94.2,13.1,/boxscores/200103280POR.html
MIN,.518,.071,109.4,28.9,85.0,11.1,SEA,.549,.225,110.5,27.3,85.0,13.7,/boxscores/200103280SEA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
IND,.513,.167,106.0,21.4,87.8,13.2,ATL,.540,.102,118.5,31.7,87.8,9.7,/boxscores/200103290ATL.html
BOS,.488,.301,114.9,26.5,92.3,7.4,CHI,.539,.273,112.7,20.5,92.3,11.9,/boxscores/200103290CHI.html
PHO,.471,.105,99.8,25.0,90.2,11.6,HOU,.447,.106,94.3,18.2,90.2,10.0,/boxscores/200103290HOU.html
MIA,.494,.090,107.5,19.6,89.3,8.7,MIL,.513,.308,116.5,34.1,89.3,11.7,/boxscores/200103290MIL.html
UTA,.434,.193,104.5,39.5,84.2,13.1,SAS,.589,.532,125.8,18.8,84.2,10.0,/boxscores/200103290SAS.html
NYK,.401,.092,78.5,13.3,86.6,10.9,VAN,.475,.177,102.8,8.3,86.6,7.5,/boxscores/200103290VAN.html
GSW,.459,.102,101.8,28.3,98.2,9.4,WAS,.590,.308,118.1,45.2,98.2,19.2,/boxscores/200103290WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
IND,.507,.213,105.6,22.2,87.1,11.5,BOS,.425,.238,99.8,26.0,87.1,11.6,/boxscores/200103300BOS.html
DEN,.506,.214,110.1,27.3,93.5,12.9,CHH,.488,.225,102.7,17.9,93.5,12.7,/boxscores/200103300CHH.html
ORL,.473,.121,98.5,19.6,98.5,10.9,DET,.388,.245,101.6,43.9,98.5,10.9,/boxscores/200103300DET.html
DAL,.526,.118,102.9,14.3,86.5,10.7,LAL,.513,.215,113.4,38.9,86.5,15.3,/boxscores/200103300LAL.html
GSW,.367,.213,99.2,36.8,89.8,8.7,PHI,.525,.241,113.6,25.0,89.8,12.8,/boxscores/200103300PHI.html
NYK,.492,.270,89.5,8.3,88.2,21.3,POR,.500,.455,108.8,27.8,88.2,13.2,/boxscores/200103300POR.html
MIN,.464,.071,94.5,32.1,103.7,16.3,SAC,.435,.440,106.1,32.6,103.7,15.5,/boxscores/200103300SAC.html
LAC,.486,.178,95.2,26.8,88.2,17.2,SEA,.471,.165,106.6,26.5,88.2,11.5,/boxscores/200103300SEA.html
NJN,.529,.377,109.3,22.9,90.6,17.9,TOR,.551,.135,121.4,34.9,90.6,10.2,/boxscores/200103300TOR.html
CLE,.457,.343,91.6,25.0,96.0,22.2,UTA,.459,.365,98.9,25.0,96.0,16.7,/boxscores/200103300UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DEN,.444,.089,95.3,30.0,92.3,13.7,ATL,.505,.077,107.2,35.6,92.3,12.6,/boxscores/200103310ATL.html
MIA,.625,.266,118.3,22.2,82.0,16.7,CHI,.506,.113,109.8,27.3,82.0,9.5,/boxscores/200103310CHI.html
CLE,.457,.268,111.1,27.5,87.3,6.8,LAC,.532,.286,119.1,25.6,87.3,8.1,/boxscores/200103310LAC.html
MIL,.413,.250,94.5,28.3,91.0,13.2,SAS,.329,.316,84.6,25.5,91.0,13.9,/boxscores/200103310SAS.html
HOU,.486,.324,111.4,29.3,86.2,13.0,WAS,.395,.272,99.8,38.5,86.2,10.2,/boxscores/200103310WAS.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
BOS,.390,.247,87.7,14.3,90.0,13.1,CHH,.411,.190,88.9,20.8,90.0,10.9,/boxscores/200104010CHH.html
GSW,.360,.150,93.4,39.7,93.1,12.1,DET,.530,.193,111.7,30.8,93.1,13.2,/boxscores/200104010DET.html
NYK,.413,.227,99.0,29.3,79.8,12.6,LAL,.382,.382,97.8,24.4,79.8,8.7,/boxscores/200104010LAL.html
HOU,.448,.377,109.5,32.6,89.5,11.3,NJN,.488,.256,112.8,28.6,89.5,11.5,/boxscores/200104010NJN.html
IND,.392,.473,101.8,18.9,91.3,10.7,PHI,.463,.358,113.9,33.3,91.3,9.2,/boxscores/200104010PHI.html
MIL,.616,.123,111.2,25.8,89.0,20.2,PHO,.579,.237,119.1,24.2,89.0,13.2,/boxscores/200104010PHO.html
MIN,.483,.159,116.8,40.9,84.8,10.5,POR,.481,.225,112.1,39.5,84.8,13.4,/boxscores/200104010POR.html
DAL,.552,.124,116.7,27.9,101.9,11.2,SAC,.512,.250,105.0,19.5,101.9,14.2,/boxscores/200104010SAC.html
ORL,.587,.213,119.7,32.3,86.9,15.1,TOR,.545,.221,116.2,26.5,86.9,11.1,/boxscores/200104010TOR.html
UTA,.500,.211,110.6,36.8,83.2,14.2,VAN,.413,.147,87.8,28.3,83.2,15.3,/boxscores/200104010VAN.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
DET,.536,.253,113.0,30.8,97.4,16.1,CHI,.404,.193,85.2,25.0,97.4,18.5,/boxscores/200104030CHI.html
POR,.463,.210,98.9,26.2,93.0,15.9,DEN,.446,.130,101.1,33.3,93.0,11.6,/boxscores/200104030DEN.html
DAL,.541,.186,115.0,22.0,94.8,10.4,HOU,.413,.302,102.3,30.0,94.8,8.8,/boxscores/200104030HOU.html
PHO,.381,.250,91.5,26.5,88.6,11.6,IND,.433,.171,96.0,27.7,88.6,12.5,/boxscores/200104030IND.html
BOS,.486,.217,93.2,21.2,87.9,17.5,MIA,.451,.167,87.6,17.1,87.9,16.5,/boxscores/200104030MIA.html
CHH,.500,.241,120.2,35.0,85.7,7.7,NJN,.413,.198,102.7,36.2,85.7,10.4,/boxscores/200104030NJN.html
ORL,.462,.128,95.7,17.4,85.7,10.4,NYK,.513,.227,109.7,21.1,85.7,10.6,/boxscores/200104030NYK.html
MIL,.484,.158,106.8,30.6,100.2,11.2,SAC,.408,.165,100.8,30.4,100.2,9.7,/boxscores/200104030SAC.html
SEA,.468,.190,97.3,17.9,91.5,13.6,SAS,.603,.260,116.9,25.0,91.5,16.2,/boxscores/200104030SAS.html
PHI,.386,.193,95.9,38.2,88.7,14.2,TOR,.516,.066,112.8,34.1,88.7,9.5,/boxscores/200104030TOR.html
LAL,.526,.211,107.5,19.5,89.3,13.9,UTA,.479,.282,98.5,25.0,89.3,15.3,/boxscores/200104030UTA.html
away,away_efg_pct,away_ft_rate,away_off_rtg,away_orb_pct,away_pace,away_tov_pct,home,home_efg_pct,home_ft_rate,home_off_rtg,home_orb_pct,home_pace,home_tov_pct,id
PHO,.467,.185,108.8,32.7,94.7,9.5,CHH,.468,.253,99.3,23.1,94.7,15.3,/boxscores/200104040CHH.html
TOR,.471,.200,101.6,15.9,95.5,10.3,CLE,.452,.214,98.5,28.3,95.5,12.8,/boxscores/200104040CLE.html
PHI,.366,.237,97.1,30.0,92.7,7.0,DET,.454,.197,90.6,26.3,92.7,18.2,/boxscores/200104040DET.html
