Tm,year,3P%,3P%_Opp,3PA,3PA_Opp,3PM,3PM_Opp,A/TO,AFG%,Assists,Assists_Opp,Blocks,Blocks_Opp,Def_Reb,Def_Reb_Opp,Diff,FG%,FG%.1_Opp,FG%_Opp,FGA,FGA_Opp,FGM,FGM_Opp,FT%,FT%_Opp,FTA,FTA_Opp,FTM,FTM_Opp,Off_Reb,Off_Reb_Opp,PPS,PPS_Opp,PTS,PTS_Opp,Reb_Pct_Def,Reb_Pct_Off,Reb_Pct_Tot,Steals,Steals_Opp,Tech,Tot_Reb,Tot_Reb_Opp,Turnovers,Turnovers_Opp
Chicago,2003,0.35,0.323,997.0,1333.0,349.0,431.0,1.28,0.471,1782.0,1949.0,461.0,413.0,2541.0,2572.0,-163.0,0.445,0.47,0.439,6714.0,6817.0,2991.0,2991.0,0.722,0.749,2014.0,2394.0,1455.0,1794.0,985.0,1117.0,1.16,1.2,7786.0,8207.0,0.695,0.277,0.489,605.0,768.0,82.0,3526.0,3689.0,1388.0,1208.0
Chicago,2004,0.342,0.355,1256.0,1235.0,429.0,439.0,1.36,0.446,1793.0,1890.0,396.0,446.0,2519.0,2682.0,-126.0,0.414,0.469,0.436,6753.0,6611.0,2798.0,2882.0,0.725,0.748,1834.0,2238.0,1330.0,1673.0,1048.0,1011.0,1.09,1.19,7355.0,7876.0,0.714,0.281,0.491,659.0,694.0,81.0,3567.0,3693.0,1321.0,1250.0
Chicago,2005,0.357,0.334,1433.0,1245.0,511.0,416.0,1.27,0.471,1743.0,1715.0,369.0,434.0,2591.0,2524.0,89.0,0.432,0.454,0.422,6592.0,6548.0,2849.0,2763.0,0.75,0.744,2048.0,2305.0,1536.0,1716.0,1001.0,979.0,1.17,1.17,7745.0,7658.0,0.726,0.284,0.506,576.0,685.0,79.0,3592.0,3503.0,1371.0,1272.0
Chicago,2006,0.379,0.351,1477.0,1428.0,560.0,501.0,1.47,0.487,1804.0,1652.0,345.0,420.0,2602.0,2541.0,-4.0,0.446,0.464,0.426,6737.0,6515.0,3004.0,2773.0,0.738,0.777,1967.0,2472.0,1452.0,1921.0,906.0,881.0,1.19,1.22,8020.0,7968.0,0.747,0.263,0.506,508.0,611.0,101.0,3508.0,3422.0,1224.0,1228.0
Chicago,2007,0.388,0.349,1237.0,1387.0,480.0,484.0,1.4,0.493,1832.0,1675.0,445.0,433.0,2597.0,2456.0,-119.0,0.457,0.473,0.435,6663.0,6416.0,3046.0,2793.0,0.734,0.73,2083.0,2219.0,1528.0,1619.0,984.0,897.0,1.22,1.2,8100.0,7689.0,0.743,0.286,0.516,639.0,614.0,69.0,3581.0,3353.0,1310.0,1429.0
Chicago,2008,0.363,0.375,1305.0,1522.0,474.0,571.0,1.51,0.47,1811.0,1794.0,429.0,465.0,2478.0,2582.0,-57.0,0.435,0.496,0.453,6861.0,6583.0,2987.0,2982.0,0.756,0.766,2029.0,2217.0,1533.0,1699.0,1050.0,914.0,1.16,1.25,7981.0,8234.0,0.731,0.289,0.502,635.0,648.0,61.0,3528.0,3496.0,1197.0,1254.0
Chicago,2009,0.381,0.347,1293.0,1400.0,493.0,486.0,1.45,0.493,1732.0,1723.0,453.0,449.0,2481.0,2491.0,-57.0,0.457,0.493,0.458,6846.0,6864.0,3126.0,3141.0,0.796,0.786,2052.0,2077.0,1633.0,1633.0,970.0,1017.0,1.22,1.22,8378.0,8401.0,0.709,0.28,0.496,615.0,622.0,60.0,3451.0,3508.0,1192.0,1177.0
Chicago,2010,0.33,0.348,1066.0,1680.0,352.0,584.0,1.45,0.477,1704.0,1715.0,478.0,438.0,2716.0,2589.0,85.0,0.451,0.484,0.442,6825.0,6885.0,3081.0,3043.0,0.754,0.744,1962.0,1958.0,1479.0,1457.0,937.0,916.0,1.17,1.18,7993.0,8127.0,0.748,0.266,0.51,531.0,578.0,68.0,3653.0,3505.0,1175.0,1090.0
Chicago,2011,0.361,0.326,1415.0,1308.0,511.0,427.0,1.57,0.501,1827.0,1556.0,468.0,477.0,2654.0,2322.0,2.0,0.462,0.463,0.43,6587.0,6523.0,3042.0,2805.0,0.743,0.764,2008.0,1898.0,1492.0,1450.0,967.0,828.0,1.23,1.15,8087.0,7487.0,0.762,0.294,0.535,592.0,568.0,60.0,3621.0,3150.0,1161.0,1159.0
Chicago,2012,0.375,0.325,1117.0,939.0,419.0,305.0,1.65,0.49,1527.0,1245.0,388.0,343.0,2165.0,1889.0,47.0,0.452,0.45,0.421,5462.0,5420.0,2467.0,2284.0,0.722,0.74,1394.0,1279.0,1006.0,946.0,915.0,750.0,1.16,1.07,6359.0,5819.0,0.743,0.326,0.539,456.0,490.0,47.0,3080.0,2639.0,923.0,876.0
Chicago,2013,0.353,0.346,1265.0,1309.0,446.0,453.0,1.68,0.47,1886.0,1545.0,417.0,477.0,2514.0,2469.0,48.0,0.437,0.477,0.443,6698.0,6565.0,2926.0,2906.0,0.773,0.739,1738.0,1826.0,1343.0,1350.0,1026.0,901.0,1.14,1.16,7641.0,7615.0,0.736,0.294,0.512,588.0,600.0,76.0,3540.0,3370.0,1120.0,1072.0
Chicago,2014,0.348,0.351,1459.0,1532.0,508.0,538.0,1.62,0.471,1860.0,1604.0,424.0,490.0,2683.0,2508.0,23.0,0.432,0.471,0.43,6577.0,6660.0,2843.0,2867.0,0.779,0.753,1908.0,1668.0,1486.0,1256.0,937.0,876.0,1.17,1.13,7680.0,7528.0,0.754,0.272,0.517,594.0,621.0,80.0,3620.0,3384.0,1148.0,1125.0
Chicago,2015,0.353,0.335,1825.0,1605.0,645.0,538.0,1.65,0.489,1781.0,1657.0,476.0,443.0,2792.0,2598.0,123.0,0.442,0.473,0.435,6797.0,7109.0,3001.0,3095.0,0.783,0.749,2067.0,1723.0,1618.0,1291.0,959.0,963.0,1.22,1.13,8265.0,8019.0,0.744,0.27,0.513,514.0,614.0,48.0,3751.0,3561.0,1080.0,957.0
Chicago,2016,0.371,0.345,1753.0,1885.0,651.0,651.0,1.71,0.487,1870.0,1848.0,470.0,465.0,2889.0,2798.0,29.0,0.441,0.485,0.441,7170.0,7333.0,3165.0,3234.0,0.787,0.737,1720.0,1813.0,1354.0,1337.0,907.0,969.0,1.16,1.15,8335.0,8456.0,0.749,0.245,0.502,495.0,655.0,44.0,3796.0,3767.0,1093.0,925.0
Cleveland,2000,0.373,0.342,919.0,1229.0,343.0,420.0,1.36,0.468,1941.0,1942.0,363.0,500.0,2499.0,2586.0,-90.0,0.442,0.474,0.443,6734.0,6736.0,2977.0,2983.0,0.75,0.776,2205.0,2385.0,1653.0,1851.0,1010.0,1013.0,1.18,1.22,7950.0,8237.0,0.712,0.281,0.494,715.0,659.0,78.0,3509.0,3599.0,1427.0,1389.0
Cleveland,2001,0.334,0.365,659.0,1155.0,220.0,422.0,1.27,0.459,1708.0,1880.0,436.0,542.0,2440.0,2400.0,65.0,0.442,0.477,0.445,6532.0,6582.0,2890.0,2927.0,0.765,0.768,2040.0,2125.0,1561.0,1633.0,1015.0,990.0,1.16,1.2,7561.0,7909.0,0.711,0.297,0.505,642.0,694.0,91.0,3455.0,3390.0,1350.0,1229.0
Cleveland,2002,0.377,0.394,1026.0,1200.0,387.0,473.0,1.58,0.477,1891.0,1989.0,470.0,459.0,2483.0,2382.0,133.0,0.448,0.493,0.457,6582.0,6678.0,2948.0,3053.0,0.772,0.748,1980.0,2014.0,1529.0,1506.0,968.0,928.0,1.19,1.21,7812.0,8085.0,0.728,0.289,0.51,572.0,602.0,92.0,3451.0,3310.0,1196.0,1063.0
Cleveland,2003,0.327,0.358,896.0,1197.0,293.0,428.0,1.14,0.444,1712.0,1972.0,521.0,494.0,2542.0,2491.0,237.0,0.422,0.484,0.453,6746.0,6786.0,2850.0,3072.0,0.747,0.772,2012.0,2219.0,1502.0,1712.0,1118.0,932.0,1.11,1.22,7495.0,8284.0,0.732,0.31,0.517,636.0,802.0,78.0,3660.0,3423.0,1501.0,1162.0
Cleveland,2004,0.314,0.371,786.0,1162.0,247.0,431.0,1.49,0.451,1808.0,1783.0,537.0,434.0,2619.0,2475.0,145.0,0.433,0.469,0.437,6753.0,6759.0,2922.0,2956.0,0.753,0.749,2030.0,1990.0,1528.0,1491.0,1118.0,971.0,1.13,1.16,7619.0,7834.0,0.73,0.311,0.52,585.0,635.0,39.0,3737.0,3446.0,1216.0,1071.0
Cleveland,2005,0.332,0.376,904.0,1122.0,300.0,422.0,1.62,0.47,1851.0,1737.0,461.0,419.0,2352.0,2324.0,-72.0,0.447,0.485,0.452,6687.0,6444.0,2990.0,2913.0,0.752,0.75,2174.0,2135.0,1634.0,1601.0,1117.0,938.0,1.18,1.22,7914.0,7849.0,0.715,0.325,0.515,654.0,549.0,63.0,3469.0,3262.0,1141.0,1213.0
Cleveland,2006,0.339,0.356,1465.0,1291.0,497.0,459.0,1.37,0.492,1560.0,1666.0,392.0,357.0,2511.0,2421.0,58.0,0.454,0.49,0.455,6412.0,6481.0,2908.0,2949.0,0.729,0.742,2318.0,1970.0,1689.0,1462.0,959.0,807.0,1.25,1.21,8002.0,7819.0,0.757,0.284,0.518,567.0,540.0,61.0,3470.0,3228.0,1137.0,1079.0
Cleveland,2007,0.352,0.329,1404.0,1231.0,494.0,405.0,1.45,0.484,1708.0,1649.0,353.0,349.0,2529.0,2461.0,-77.0,0.447,0.48,0.448,6658.0,6337.0,2978.0,2838.0,0.696,0.734,2133.0,2096.0,1484.0,1539.0,1039.0,807.0,1.19,1.2,7934.0,7620.0,0.758,0.297,0.522,625.0,540.0,64.0,3568.0,3268.0,1177.0,1254.0
Cleveland,2008,0.358,0.357,1544.0,1419.0,552.0,506.0,1.43,0.48,1640.0,1721.0,427.0,388.0,2563.0,2500.0,53.0,0.439,0.494,0.455,6697.0,6462.0,2937.0,2939.0,0.717,0.748,2061.0,2070.0,1477.0,1548.0,1092.0,814.0,1.18,1.23,7903.0,7932.0,0.759,0.304,0.524,579.0,559.0,46.0,3655.0,3314.0,1145.0,1092.0
Cleveland,2009,0.393,0.333,1670.0,1447.0,656.0,482.0,1.59,0.519,1663.0,1568.0,435.0,338.0,2574.0,2310.0,-92.0,0.468,0.468,0.431,6454.0,6444.0,3022.0,2775.0,0.757,0.77,2012.0,1895.0,1523.0,1459.0,886.0,878.0,1.27,1.16,8223.0,7491.0,0.746,0.277,0.52,593.0,519.0,68.0,3460.0,3188.0,1045.0,1137.0
Cleveland,2010,0.381,0.347,1582.0,1511.0,602.0,524.0,1.61,0.532,1835.0,1661.0,425.0,325.0,2692.0,2366.0,92.0,0.485,0.482,0.442,6391.0,6633.0,3101.0,2935.0,0.72,0.757,2180.0,1907.0,1569.0,1444.0,791.0,794.0,1.31,1.18,8373.0,7838.0,0.772,0.251,0.524,564.0,542.0,74.0,3483.0,3160.0,1137.0,1045.0
Cleveland,2011,0.342,0.411,1489.0,1614.0,509.0,664.0,1.48,0.472,1720.0,1984.0,341.0,489.0,2449.0,2676.0,-265.0,0.434,0.524,0.475,6647.0,6804.0,2886.0,3232.0,0.745,0.759,2075.0,1894.0,1546.0,1438.0,856.0,894.0,1.18,1.26,7827.0,8566.0,0.733,0.242,0.481,544.0,619.0,60.0,3305.0,3570.0,1166.0,1111.0
Cleveland,2012,0.346,0.362,1273.0,1236.0,440.0,448.0,1.29,0.463,1308.0,1527.0,262.0,409.0,1949.0,2073.0,-35.0,0.422,0.508,0.467,5360.0,5431.0,2261.0,2536.0,0.716,0.748,1645.0,1464.0,1178.0,1095.0,841.0,752.0,1.15,1.22,6140.0,6615.0,0.722,0.289,0.497,466.0,524.0,25.0,2790.0,2825.0,1017.0,917.0
Cleveland,2013,0.346,0.372,1581.0,1639.0,547.0,610.0,1.54,0.473,1694.0,1963.0,334.0,560.0,2359.0,2563.0,-107.0,0.434,0.523,0.476,6901.0,6527.0,2993.0,3109.0,0.756,0.739,1826.0,1987.0,1380.0,1469.0,1004.0,889.0,1.15,1.27,7913.0,8297.0,0.726,0.281,0.493,647.0,624.0,31.0,3363.0,3452.0,1100.0,1207.0
Cleveland,2014,0.356,0.367,1640.0,2083.0,584.0,765.0,1.57,0.479,1738.0,2037.0,304.0,461.0,2629.0,2648.0,10.0,0.437,0.508,0.452,6955.0,6847.0,3036.0,3097.0,0.751,0.757,1861.0,1803.0,1398.0,1365.0,989.0,841.0,1.16,1.22,8054.0,8324.0,0.758,0.272,0.509,579.0,587.0,42.0,3618.0,3489.0,1105.0,1095.0
Cleveland,2015,0.367,0.343,2253.0,1848.0,826.0,634.0,1.62,0.52,1814.0,1974.0,340.0,368.0,2612.0,2487.0,76.0,0.458,0.502,0.456,6739.0,6850.0,3089.0,3121.0,0.751,0.745,1934.0,1629.0,1453.0,1214.0,911.0,885.0,1.25,1.18,8457.0,8090.0,0.747,0.268,0.511,603.0,642.0,32.0,3523.0,3372.0,1118.0,1042.0
Cleveland,2016,0.362,0.347,2428.0,1862.0,880.0,647.0,1.76,0.524,1861.0,1756.0,317.0,362.0,2777.0,2604.0,1.0,0.46,0.496,0.448,6888.0,6736.0,3171.0,3019.0,0.748,0.743,1783.0,1855.0,1333.0,1378.0,873.0,760.0,1.24,1.2,8555.0,8063.0,0.785,0.251,0.52,551.0,590.0,31.0,3650.0,3364.0,1056.0,1055.0
Dallas,2000,0.391,0.345,1326.0,1244.0,519.0,429.0,1.61,0.49,1810.0,1901.0,416.0,416.0,2444.0,2719.0,-595.0,0.453,0.488,0.457,7047.0,7053.0,3195.0,3225.0,0.804,0.74,1751.0,2005.0,1407.0,1484.0,931.0,1251.0,1.18,1.19,8316.0,8363.0,0.661,0.255,0.459,592.0,604.0,83.0,3375.0,3970.0,1124.0,1318.0
Dallas,2001,0.381,0.334,1357.0,1140.0,517.0,381.0,1.52,0.498,1740.0,1778.0,492.0,379.0,2571.0,2623.0,-289.0,0.459,0.467,0.439,6716.0,6693.0,3085.0,2938.0,0.794,0.731,1954.0,2231.0,1552.0,1631.0,831.0,1068.0,1.23,1.18,8239.0,7888.0,0.707,0.241,0.48,618.0,622.0,93.0,3402.0,3691.0,1141.0,1273.0
Dallas,2002,0.378,0.35,1645.0,1293.0,621.0,452.0,1.83,0.507,1811.0,1865.0,392.0,377.0,2568.0,2600.0,-179.0,0.462,0.485,0.452,6930.0,6851.0,3200.0,3094.0,0.806,0.751,1994.0,2184.0,1608.0,1640.0,918.0,1065.0,1.25,1.21,8629.0,8280.0,0.707,0.261,0.487,581.0,589.0,109.0,3486.0,3665.0,992.0,1155.0
Dallas,2003,0.381,0.34,1668.0,1401.0,636.0,477.0,1.94,0.498,1837.0,1781.0,449.0,322.0,2544.0,2682.0,-367.0,0.453,0.473,0.438,6982.0,6687.0,3161.0,2926.0,0.829,0.727,1793.0,2032.0,1486.0,1477.0,912.0,1045.0,1.21,1.17,8444.0,7806.0,0.709,0.254,0.481,665.0,547.0,107.0,3456.0,3727.0,949.0,1316.0
Dallas,2004,0.348,0.363,1456.0,1471.0,507.0,534.0,1.96,0.495,1963.0,1937.0,437.0,382.0,2538.0,2562.0,-242.0,0.459,0.498,0.459,7230.0,6824.0,3322.0,3133.0,0.796,0.746,1854.0,1960.0,1475.0,1462.0,1174.0,1009.0,1.19,1.21,8626.0,8262.0,0.716,0.314,0.51,656.0,582.0,82.0,3712.0,3571.0,1000.0,1242.0
Dallas,2005,0.364,0.33,1273.0,1366.0,463.0,451.0,1.46,0.492,1610.0,1714.0,461.0,399.0,2530.0,2467.0,-176.0,0.457,0.472,0.438,6691.0,6712.0,3058.0,2941.0,0.789,0.754,2314.0,2123.0,1826.0,1601.0,990.0,1072.0,1.26,1.18,8405.0,7934.0,0.702,0.286,0.499,708.0,584.0,72.0,3520.0,3539.0,1102.0,1278.0
Dallas,2006,0.374,0.361,1113.0,1120.0,416.0,404.0,1.32,0.495,1473.0,1433.0,488.0,400.0,2431.0,2209.0,-39.0,0.462,0.475,0.443,6375.0,6319.0,2948.0,2801.0,0.783,0.752,2322.0,2163.0,1818.0,1626.0,1030.0,935.0,1.28,1.21,8130.0,7632.0,0.722,0.318,0.524,593.0,536.0,74.0,3461.0,3144.0,1112.0,1151.0
Dallas,2007,0.381,0.349,1404.0,1074.0,535.0,375.0,1.43,0.509,1632.0,1471.0,408.0,312.0,2515.0,2286.0,-50.0,0.467,0.477,0.447,6442.0,6241.0,3010.0,2790.0,0.805,0.746,2045.0,2216.0,1646.0,1654.0,920.0,839.0,1.27,1.22,8201.0,7609.0,0.75,0.287,0.524,560.0,565.0,88.0,3435.0,3125.0,1140.0,1190.0
Dallas,2008,0.352,0.349,1403.0,1168.0,494.0,408.0,1.66,0.502,1720.0,1547.0,402.0,357.0,2643.0,2419.0,38.0,0.464,0.474,0.443,6515.0,6551.0,3025.0,2903.0,0.814,0.76,2075.0,2168.0,1690.0,1648.0,883.0,882.0,1.26,1.2,8234.0,7862.0,0.75,0.267,0.516,490.0,536.0,72.0,3526.0,3301.0,1037.0,999.0
Dallas,2009,0.35,0.375,1632.0,1379.0,571.0,517.0,1.71,0.504,1779.0,1611.0,429.0,334.0,2595.0,2509.0,-21.0,0.462,0.493,0.455,6770.0,6752.0,3128.0,3071.0,0.819,0.798,1852.0,1907.0,1516.0,1522.0,909.0,884.0,1.23,1.21,8343.0,8181.0,0.746,0.266,0.508,591.0,589.0,55.0,3504.0,3393.0,1043.0,1064.0
Dallas,2010,0.372,0.347,1498.0,1515.0,558.0,525.0,1.81,0.506,1917.0,1659.0,449.0,337.0,2586.0,2592.0,-136.0,0.465,0.495,0.457,6760.0,6805.0,3140.0,3107.0,0.816,0.758,1870.0,1849.0,1526.0,1402.0,834.0,922.0,1.24,1.2,8364.0,8141.0,0.737,0.243,0.493,624.0,563.0,67.0,3420.0,3514.0,1059.0,1195.0
Dallas,2011,0.365,0.343,1768.0,1480.0,645.0,508.0,1.71,0.525,1954.0,1689.0,352.0,303.0,2618.0,2459.0,31.0,0.475,0.488,0.45,6463.0,6656.0,3069.0,2996.0,0.777,0.75,1850.0,1830.0,1437.0,1373.0,780.0,880.0,1.27,1.18,8220.0,7873.0,0.748,0.241,0.504,557.0,623.0,83.0,3398.0,3339.0,1145.0,1114.0
Dallas,2012,0.339,0.346,1464.0,1368.0,497.0,473.0,1.49,0.489,1380.0,1351.0,337.0,265.0,2158.0,2173.0,-76.0,0.443,0.479,0.435,5412.0,5390.0,2398.0,2347.0,0.771,0.75,1334.0,1456.0,1029.0,1092.0,665.0,726.0,1.17,1.16,6322.0,6259.0,0.748,0.234,0.493,565.0,561.0,63.0,2823.0,2899.0,926.0,971.0
Dallas,2013,0.372,0.359,1628.0,1789.0,606.0,642.0,1.72,0.506,1906.0,1805.0,454.0,340.0,2670.0,2752.0,-300.0,0.462,0.492,0.445,6892.0,6890.0,3182.0,3067.0,0.793,0.753,1669.0,2079.0,1323.0,1566.0,767.0,985.0,1.2,1.21,8293.0,8342.0,0.731,0.218,0.479,648.0,698.0,57.0,3437.0,3737.0,1107.0,1149.0
Dallas,2014,0.384,0.359,1877.0,1888.0,721.0,678.0,1.79,0.526,1935.0,1808.0,356.0,288.0,2514.0,2569.0,-177.0,0.474,0.515,0.464,6858.0,6673.0,3249.0,3096.0,0.795,0.758,1733.0,2019.0,1378.0,1530.0,840.0,943.0,1.25,1.26,8597.0,8400.0,0.727,0.246,0.488,704.0,635.0,51.0,3354.0,3512.0,1082.0,1259.0
Dallas,2015,0.352,0.364,2082.0,2034.0,732.0,741.0,1.79,0.515,1846.0,1830.0,371.0,314.0,2608.0,2778.0,-318.0,0.463,0.503,0.45,7036.0,6930.0,3255.0,3117.0,0.752,0.753,1843.0,1879.0,1386.0,1415.0,858.0,1006.0,1.23,1.21,8628.0,8390.0,0.722,0.236,0.478,663.0,602.0,55.0,3466.0,3784.0,1029.0,1272.0
Dallas,2016,0.344,0.342,2342.0,2170.0,806.0,743.0,1.79,0.502,1813.0,1800.0,306.0,363.0,2781.0,2887.0,-223.0,0.444,0.504,0.451,6900.0,6971.0,3064.0,3144.0,0.794,0.738,1831.0,1873.0,1454.0,1382.0,751.0,868.0,1.22,1.21,8388.0,8413.0,0.762,0.206,0.485,560.0,617.0,71.0,3532.0,3755.0,1011.0,1099.0
Denver,2000,0.336,0.354,1397.0,1126.0,470.0,399.0,1.49,0.476,1911.0,2003.0,618.0,462.0,2590.0,2606.0,30.0,0.442,0.479,0.45,6911.0,6953.0,3057.0,3129.0,0.724,0.751,2116.0,2174.0,1531.0,1632.0,1073.0,1027.0,1.17,1.19,8115.0,8289.0,0.716,0.292,0.502,554.0,616.0,58.0,3663.0,3633.0,1281.0,1179.0
Denver,2001,0.355,0.356,1444.0,1168.0,512.0,416.0,1.73,0.47,1970.0,2042.0,538.0,497.0,2583.0,2642.0,-27.0,0.433,0.476,0.446,6877.0,6914.0,2979.0,3081.0,0.737,0.753,1964.0,2049.0,1448.0,1542.0,1044.0,1012.0,1.15,1.17,7918.0,8120.0,0.718,0.283,0.498,552.0,588.0,81.0,3627.0,3654.0,1136.0,1075.0
Denver,2002,0.329,0.361,1285.0,1173.0,423.0,424.0,1.51,0.455,1817.0,1968.0,462.0,560.0,2310.0,2529.0,-97.0,0.424,0.492,0.459,6870.0,6540.0,2915.0,3005.0,0.744,0.747,1756.0,2144.0,1306.0,1602.0,1117.0,995.0,1.1,1.23,7559.0,8036.0,0.699,0.306,0.493,613.0,671.0,82.0,3427.0,3524.0,1205.0,1173.0
Denver,2003,0.278,0.37,824.0,1134.0,229.0,420.0,1.15,0.428,1737.0,1764.0,422.0,538.0,2363.0,2443.0,109.0,0.411,0.477,0.443,6544.0,6087.0,2689.0,2696.0,0.699,0.757,1850.0,2337.0,1294.0,1768.0,1112.0,861.0,1.05,1.25,6901.0,7580.0,0.733,0.313,0.513,712.0,742.0,74.0,3475.0,3304.0,1514.0,1405.0
Denver,2004,0.336,0.356,985.0,1056.0,331.0,376.0,1.4,0.467,1794.0,1931.0,520.0,479.0,2387.0,2465.0,-121.0,0.443,0.481,0.453,6763.0,6662.0,2993.0,3019.0,0.767,0.728,2159.0,2020.0,1655.0,1470.0,1083.0,1056.0,1.18,1.18,7972.0,7884.0,0.693,0.305,0.496,745.0,664.0,51.0,3470.0,3521.0,1278.0,1399.0
Denver,2005,0.34,0.345,940.0,1342.0,320.0,463.0,1.6,0.483,1958.0,1778.0,489.0,458.0,2473.0,2441.0,-118.0,0.459,0.482,0.447,6615.0,6606.0,3038.0,2950.0,0.763,0.746,2313.0,2189.0,1765.0,1632.0,967.0,975.0,1.23,1.21,8161.0,7995.0,0.717,0.284,0.502,750.0,636.0,75.0,3440.0,3416.0,1224.0,1342.0
Denver,2006,0.325,0.358,1076.0,1480.0,350.0,530.0,1.58,0.488,1921.0,1959.0,463.0,436.0,2486.0,2469.0,-107.0,0.461,0.493,0.454,6672.0,6764.0,3078.0,3070.0,0.744,0.736,2312.0,2090.0,1721.0,1538.0,903.0,965.0,1.23,1.21,8227.0,8208.0,0.72,0.268,0.497,698.0,586.0,92.0,3389.0,3434.0,1216.0,1323.0
Denver,2007,0.336,0.353,1440.0,1569.0,484.0,554.0,1.42,0.501,1920.0,2010.0,435.0,424.0,2558.0,2461.0,9.0,0.465,0.499,0.46,6805.0,7088.0,3164.0,3257.0,0.746,0.739,2449.0,1945.0,1827.0,1438.0,1001.0,1006.0,1.27,1.2,8639.0,8506.0,0.718,0.289,0.507,678.0,680.0,85.0,3559.0,3467.0,1352.0,1343.0
Denver,2008,0.355,0.363,1605.0,1710.0,569.0,621.0,1.68,0.51,2024.0,2107.0,551.0,393.0,2698.0,2680.0,-140.0,0.47,0.499,0.457,7038.0,7303.0,3307.0,3334.0,0.751,0.73,2519.0,2028.0,1891.0,1481.0,918.0,1042.0,1.29,1.2,9074.0,8770.0,0.721,0.255,0.493,752.0,644.0,88.0,3616.0,3722.0,1203.0,1343.0
Denver,2009,0.371,0.366,1477.0,1643.0,548.0,601.0,1.45,0.512,1820.0,1756.0,492.0,447.0,2507.0,2391.0,-8.0,0.47,0.485,0.44,6510.0,6738.0,3058.0,2966.0,0.76,0.782,2487.0,2228.0,1891.0,1742.0,905.0,991.0,1.31,1.23,8555.0,8275.0,0.717,0.275,0.502,710.0,648.0,100.0,3412.0,3382.0,1257.0,1265.0
Denver,2010,0.359,0.349,1517.0,1498.0,544.0,523.0,1.51,0.509,1719.0,1723.0,417.0,438.0,2505.0,2513.0,-99.0,0.468,0.495,0.456,6678.0,6766.0,3124.0,3088.0,0.772,0.768,2508.0,2207.0,1937.0,1695.0,889.0,955.0,1.31,1.24,8729.0,8394.0,0.724,0.261,0.495,683.0,578.0,75.0,3394.0,3468.0,1136.0,1235.0
Denver,2011,0.388,0.344,1704.0,1675.0,662.0,576.0,1.57,0.526,1813.0,1820.0,352.0,488.0,2652.0,2525.0,30.0,0.476,0.5,0.459,6613.0,6876.0,3145.0,3153.0,0.765,0.756,2429.0,2036.0,1859.0,1539.0,791.0,864.0,1.33,1.22,8811.0,8421.0,0.754,0.239,0.504,605.0,611.0,95.0,3443.0,3389.0,1157.0,1127.0
Denver,2012,0.332,0.383,1311.0,1489.0,435.0,571.0,1.56,0.516,1581.0,1528.0,330.0,439.0,2105.0,1928.0,-13.0,0.476,0.508,0.456,5404.0,5569.0,2572.0,2541.0,0.735,0.759,1760.0,1356.0,1293.0,1029.0,738.0,730.0,1.27,1.2,6872.0,6682.0,0.743,0.277,0.517,540.0,524.0,66.0,2843.0,2658.0,1015.0,1028.0
Denver,2013,0.343,0.363,1518.0,1894.0,521.0,687.0,1.66,0.515,2002.0,1936.0,533.0,554.0,2601.0,2391.0,-40.0,0.478,0.493,0.444,6983.0,7025.0,3339.0,3121.0,0.701,0.731,2148.0,1858.0,1505.0,1358.0,1092.0,1020.0,1.25,1.18,8704.0,8287.0,0.718,0.314,0.52,762.0,658.0,59.0,3693.0,3411.0,1205.0,1245.0
Denver,2014,0.358,0.351,1959.0,1724.0,702.0,605.0,1.46,0.497,1838.0,1843.0,459.0,459.0,2717.0,2665.0,118.0,0.447,0.5,0.457,7042.0,7086.0,3147.0,3238.0,0.726,0.763,2154.0,2168.0,1563.0,1654.0,1009.0,930.0,1.22,1.23,8559.0,8735.0,0.745,0.275,0.509,615.0,694.0,57.0,3726.0,3595.0,1260.0,1142.0
Denver,2015,0.325,0.346,2032.0,1823.0,660.0,631.0,1.58,0.479,1788.0,1894.0,367.0,504.0,2653.0,2798.0,-32.0,0.433,0.504,0.458,7158.0,6909.0,3099.0,3164.0,0.734,0.748,1991.0,2208.0,1462.0,1652.0,1012.0,899.0,1.16,1.25,8320.0,8611.0,0.747,0.266,0.498,641.0,611.0,46.0,3665.0,3697.0,1133.0,1122.0
Denver,2016,0.338,0.371,1943.0,2034.0,656.0,754.0,1.6,0.489,1858.0,1924.0,395.0,517.0,2718.0,2700.0,86.0,0.442,0.515,0.461,7003.0,6904.0,3093.0,3182.0,0.766,0.761,1974.0,1958.0,1513.0,1491.0,941.0,799.0,1.19,1.25,8355.0,8609.0,0.773,0.258,0.511,609.0,660.0,53.0,3659.0,3499.0,1162.0,1076.0
Detroit,2000,0.359,0.371,1223.0,1234.0,439.0,458.0,1.33,0.492,1707.0,1893.0,273.0,396.0,2458.0,2504.0,-112.0,0.459,0.499,0.465,6635.0,6706.0,3044.0,3119.0,0.781,0.746,2506.0,2237.0,1956.0,1669.0,917.0,973.0,1.28,1.25,8483.0,8365.0,0.716,0.268,0.493,665.0,652.0,67.0,3375.0,3477.0,1288.0,1400.0
